Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (°F),Growth Weeks,Normalized Humidity,Humidity Level
8,2023-08-08,32.3,63,588,6.7,6,90.14,0.86,0.43333333333333335,High
8,2023-08-09,32.3,59,434,6.4,7,90.14,1.0,0.3,Moderate
8,2023-08-10,22.7,60,708,6.6,8,72.86,1.14,0.3333333333333333,Moderate
8,2023-08-11,31.9,64,699,6.6,9,89.41999999999999,1.29,0.4666666666666667,High
8,2023-08-12,30.2,55,403,6.6,10,86.36,1.43,0.16666666666666666,Moderate
8,2023-08-13,30.1,77,606,6.3,11,86.18,1.57,0.9,High
8,2023-08-14,30.1,57,763,6.3,12,86.18,1.71,0.23333333333333334,Moderate
8,2023-08-15,30.1,59,727,6.2,13,86.18,1.86,0.3,Moderate
8,2023-08-16,29.8,51,649,6.4,14,85.64,2.0,0.03333333333333333,Moderate
8,2023-08-17,29.6,74,586,6.5,15,85.28,2.14,0.8,High
8,2023-08-18,30.9,70,415,6.6,16,87.61999999999999,2.29,0.6666666666666666,High
8,2023-08-19,30.8,62,422,6.4,17,87.44,2.43,0.4,High
8,2023-08-20,30.9,76,781,6.5,18,87.61999999999999,2.57,0.8666666666666667,High
8,2023-08-21,30.2,79,742,6.7,19,86.36,2.71,0.9666666666666667,High
8,2023-08-22,30.5,53,715,6.1,20,86.9,2.86,0.1,Moderate
8,2023-08-23,30.8,59,411,6.0,21,87.44,3.0,0.3,Moderate
8,2023-08-24,31.3,67,553,6.1,22,88.34,3.14,0.5666666666666667,High
8,2023-08-25,31.4,73,565,6.2,23,88.52,3.29,0.7666666666666667,High
8,2023-08-26,31.4,79,619,6.3,24,88.52,3.43,0.9666666666666667,High
8,2023-08-27,30.1,68,542,6.7,25,86.18,3.57,0.6,High
8,2023-08-28,29.4,54,559,6.2,26,84.91999999999999,3.71,0.13333333333333333,Moderate
8,2023-08-29,28.7,78,779,6.5,27,83.66,3.86,0.9333333333333333,High
8,2023-08-30,29.1,72,630,6.4,28,84.38000000000001,4.0,0.7333333333333333,High
8,2023-08-31,29.2,55,483,6.4,29,84.56,4.14,0.16666666666666666,Moderate
8,2023-09-01,31.7,61,775,6.6,30,89.06,4.29,0.36666666666666664,High
8,2023-09-02,31.7,54,458,6.6,31,89.06,4.43,0.13333333333333333,Moderate
8,2023-09-03,31.7,76,438,6.5,32,89.06,4.57,0.8666666666666667,High
8,2023-09-04,31.7,63,538,6.4,33,89.06,4.71,0.43333333333333335,High
8,2023-09-05,32.0,75,697,6.7,34,89.6,4.86,0.8333333333333334,High
8,2023-09-06,32.1,50,605,6.4,35,89.78,5.0,0.0,Moderate
8,2023-09-07,31.5,75,555,6.6,36,88.7,5.14,0.8333333333333334,High
8,2023-09-08,29.8,75,484,6.2,37,85.64,5.29,0.8333333333333334,High
8,2023-09-09,20.1,69,763,6.8,38,68.18,5.43,0.6333333333333333,High
8,2023-09-10,31.1,75,698,6.7,39,87.98,5.57,0.8333333333333334,High
8,2023-09-11,31.2,76,720,6.5,40,88.16,5.71,0.8666666666666667,High
8,2023-09-12,31.2,51,768,6.1,41,88.16,5.86,0.03333333333333333,Moderate
8,2023-09-13,30.4,78,472,6.2,42,86.72,6.0,0.9333333333333333,High
8,2023-09-14,29.1,51,458,6.2,43,84.38000000000001,6.14,0.03333333333333333,Moderate
8,2023-09-15,30.6,50,632,6.2,44,87.08000000000001,6.29,0.0,Moderate
8,2023-09-16,31.5,65,546,6.2,45,88.7,6.43,0.5,High
9,2023-08-03,33.4,72,693,6.4,1,92.11999999999999,0.14,0.7333333333333333,High
9,2023-08-04,33.5,80,434,6.0,2,92.3,0.29,1.0,High
9,2023-08-05,33.4,70,671,6.3,3,92.11999999999999,0.43,0.6666666666666666,High
9,2023-08-06,33.4,64,613,6.1,4,92.11999999999999,0.57,0.4666666666666667,High
9,2023-08-07,33.4,79,731,6.3,5,92.11999999999999,0.71,0.9666666666666667,High
9,2023-08-08,32.3,70,658,6.3,6,90.14,0.86,0.6666666666666666,High
9,2023-08-09,32.3,62,538,6.6,7,90.14,1.0,0.4,High
9,2023-08-10,22.7,72,455,6.2,8,72.86,1.14,0.7333333333333333,High
9,2023-08-11,31.9,62,646,6.7,9,89.41999999999999,1.29,0.4,High
9,2023-08-12,30.2,74,563,6.8,10,86.36,1.43,0.8,High
9,2023-08-13,30.1,80,791,6.4,11,86.18,1.57,1.0,High
9,2023-08-14,30.1,72,473,6.6,12,86.18,1.71,0.7333333333333333,High
9,2023-08-15,30.1,52,602,6.3,13,86.18,1.86,0.06666666666666667,Moderate
9,2023-08-16,29.8,66,613,6.3,14,85.64,2.0,0.5333333333333333,High
9,2023-08-17,29.6,63,613,6.7,15,85.28,2.14,0.43333333333333335,High
9,2023-08-18,30.9,79,569,6.4,16,87.61999999999999,2.29,0.9666666666666667,High
9,2023-08-19,30.8,73,610,6.5,17,87.44,2.43,0.7666666666666667,High
9,2023-08-20,30.9,57,746,6.2,18,87.61999999999999,2.57,0.23333333333333334,Moderate
9,2023-08-21,30.2,66,607,6.1,19,86.36,2.71,0.5333333333333333,High
9,2023-08-22,30.5,71,464,6.3,20,86.9,2.86,0.7,High
9,2023-08-23,30.8,70,474,6.1,21,87.44,3.0,0.6666666666666666,High
9,2023-08-24,31.3,59,461,6.1,22,88.34,3.14,0.3,Moderate
9,2023-08-25,31.4,61,667,6.2,23,88.52,3.29,0.36666666666666664,High
9,2023-08-26,31.4,69,721,6.1,24,88.52,3.43,0.6333333333333333,High
9,2023-08-27,30.1,50,775,6.6,25,86.18,3.57,0.0,Moderate
9,2023-08-28,29.4,74,445,6.1,26,84.91999999999999,3.71,0.8,High
9,2023-08-29,28.7,78,635,6.5,27,83.66,3.86,0.9333333333333333,High
9,2023-08-30,29.1,73,684,6.7,28,84.38000000000001,4.0,0.7666666666666667,High
9,2023-08-31,29.2,54,784,6.0,29,84.56,4.14,0.13333333333333333,Moderate
9,2023-09-01,31.7,66,597,6.1,30,89.06,4.29,0.5333333333333333,High
9,2023-09-02,31.7,77,501,6.4,31,89.06,4.43,0.9,High
9,2023-09-03,31.7,55,490,6.4,32,89.06,4.57,0.16666666666666666,Moderate
9,2023-09-04,31.7,55,468,6.2,33,89.06,4.71,0.16666666666666666,Moderate
9,2023-09-05,32.0,66,680,6.4,34,89.6,4.86,0.5333333333333333,High
9,2023-09-06,32.1,70,561,6.7,35,89.78,5.0,0.6666666666666666,High
9,2023-09-07,31.5,54,697,6.0,36,88.7,5.14,0.13333333333333333,Moderate
9,2023-09-08,29.8,61,629,6.7,37,85.64,5.29,0.36666666666666664,High
9,2023-09-09,20.1,66,644,6.4,38,68.18,5.43,0.5333333333333333,High
9,2023-09-10,31.1,69,726,6.7,39,87.98,5.57,0.6333333333333333,High
9,2023-09-11,31.2,65,573,6.2,40,88.16,5.71,0.5,High
9,2023-09-12,31.2,80,793,6.6,41,88.16,5.86,1.0,High
9,2023-09-13,30.4,51,663,6.5,42,86.72,6.0,0.03333333333333333,Moderate
9,2023-09-14,29.1,67,516,6.3,43,84.38000000000001,6.14,0.5666666666666667,High
9,2023-09-15,30.6,58,455,6.7,44,87.08000000000001,6.29,0.26666666666666666,Moderate
9,2023-09-16,31.5,78,722,6.1,45,88.7,6.43,0.9333333333333333,High
9,2023-09-17,31.3,66,505,6.2,46,88.34,6.57,0.5333333333333333,High
10,2023-08-03,33.4,66,503,6.5,1,92.11999999999999,0.14,0.5333333333333333,High
10,2023-08-04,33.5,58,414,6.5,2,92.3,0.29,0.26666666666666666,Moderate
10,2023-08-05,33.4,76,679,6.1,3,92.11999999999999,0.43,0.8666666666666667,High
10,2023-08-06,33.4,56,607,6.4,4,92.11999999999999,0.57,0.2,Moderate
10,2023-08-07,33.4,53,527,6.3,5,92.11999999999999,0.71,0.1,Moderate
10,2023-08-08,32.3,75,658,6.3,6,90.14,0.86,0.8333333333333334,High
10,2023-08-09,32.3,72,623,6.7,7,90.14,1.0,0.7333333333333333,High
10,2023-08-10,22.7,74,778,6.6,8,72.86,1.14,0.8,High
10,2023-08-11,31.9,67,512,6.4,9,89.41999999999999,1.29,0.5666666666666667,High
10,2023-08-12,30.2,60,800,6.7,10,86.36,1.43,0.3333333333333333,Moderate
10,2023-08-13,30.1,52,471,6.2,11,86.18,1.57,0.06666666666666667,Moderate
10,2023-08-14,30.1,62,552,6.8,12,86.18,1.71,0.4,High
10,2023-08-15,30.1,74,701,6.6,13,86.18,1.86,0.8,High
10,2023-08-16,29.8,51,594,6.5,14,85.64,2.0,0.03333333333333333,Moderate
10,2023-08-17,29.6,73,419,6.2,15,85.28,2.14,0.7666666666666667,High
10,2023-08-18,30.9,73,579,6.1,16,87.61999999999999,2.29,0.7666666666666667,High
10,2023-08-19,30.8,50,493,6.0,17,87.44,2.43,0.0,Moderate
10,2023-08-20,30.9,53,721,6.4,18,87.61999999999999,2.57,0.1,Moderate
10,2023-08-21,30.2,77,778,6.2,19,86.36,2.71,0.9,High
10,2023-08-22,30.5,67,668,6.8,20,86.9,2.86,0.5666666666666667,High
10,2023-08-23,30.8,57,609,6.6,21,87.44,3.0,0.23333333333333334,Moderate
10,2023-08-24,31.3,64,746,6.3,22,88.34,3.14,0.4666666666666667,High
10,2023-08-25,31.4,79,725,6.2,23,88.52,3.29,0.9666666666666667,High
10,2023-08-26,31.4,60,593,6.3,24,88.52,3.43,0.3333333333333333,Moderate
10,2023-08-27,30.1,77,560,6.5,25,86.18,3.57,0.9,High
10,2023-08-28,29.4,74,597,6.6,26,84.91999999999999,3.71,0.8,High
10,2023-08-29,28.7,56,613,6.6,27,83.66,3.86,0.2,Moderate
10,2023-08-30,29.1,59,704,6.5,28,84.38000000000001,4.0,0.3,Moderate
10,2023-08-31,29.2,54,585,6.5,29,84.56,4.14,0.13333333333333333,Moderate
10,2023-09-01,31.7,59,616,6.1,30,89.06,4.29,0.3,Moderate
10,2023-09-02,31.7,78,697,6.4,31,89.06,4.43,0.9333333333333333,High
10,2023-09-03,31.7,71,623,6.1,32,89.06,4.57,0.7,High
10,2023-09-04,31.7,69,649,6.4,33,89.06,4.71,0.6333333333333333,High
10,2023-09-05,32.0,72,440,6.2,34,89.6,4.86,0.7333333333333333,High
10,2023-09-06,32.1,72,469,6.3,35,89.78,5.0,0.7333333333333333,High
10,2023-09-07,31.5,72,603,6.4,36,88.7,5.14,0.7333333333333333,High
10,2023-09-08,29.8,57,440,6.6,37,85.64,5.29,0.23333333333333334,Moderate
10,2023-09-09,20.1,69,648,6.7,38,68.18,5.43,0.6333333333333333,High
10,2023-09-10,31.1,68,538,6.7,39,87.98,5.57,0.6,High
10,2023-09-11,31.2,71,586,6.1,40,88.16,5.71,0.7,High
10,2023-09-12,31.2,58,794,6.6,41,88.16,5.86,0.26666666666666666,Moderate
10,2023-09-13,30.4,69,674,6.3,42,86.72,6.0,0.6333333333333333,High
10,2023-09-14,29.1,63,782,6.5,43,84.38000000000001,6.14,0.43333333333333335,High
10,2023-09-15,30.6,78,578,6.3,44,87.08000000000001,6.29,0.9333333333333333,High
10,2023-09-16,31.5,67,638,6.2,45,88.7,6.43,0.5666666666666667,High
11,2023-08-03,33.4,57,695,6.1,1,92.11999999999999,0.14,0.23333333333333334,Moderate
11,2023-08-04,33.5,63,706,6.6,2,92.3,0.29,0.43333333333333335,High
11,2023-08-05,33.4,63,716,6.6,3,92.11999999999999,0.43,0.43333333333333335,High
11,2023-08-06,33.4,50,734,6.4,4,92.11999999999999,0.57,0.0,Moderate
11,2023-08-07,33.4,55,431,6.2,5,92.11999999999999,0.71,0.16666666666666666,Moderate
11,2023-08-08,32.3,54,730,6.7,6,90.14,0.86,0.13333333333333333,Moderate
11,2023-08-09,32.3,69,529,6.3,7,90.14,1.0,0.6333333333333333,High
11,2023-08-10,22.7,56,489,6.4,8,72.86,1.14,0.2,Moderate
11,2023-08-11,31.9,58,514,6.2,9,89.41999999999999,1.29,0.26666666666666666,Moderate
11,2023-08-12,30.2,51,752,6.2,10,86.36,1.43,0.03333333333333333,Moderate
11,2023-08-13,30.1,74,557,6.2,11,86.18,1.57,0.8,High
11,2023-08-14,30.1,50,620,6.1,12,86.18,1.71,0.0,Moderate
11,2023-08-15,30.1,64,511,6.5,13,86.18,1.86,0.4666666666666667,High
11,2023-08-16,29.8,74,462,6.6,14,85.64,2.0,0.8,High
11,2023-08-17,29.6,75,760,6.4,15,85.28,2.14,0.8333333333333334,High
11,2023-08-18,30.9,80,704,6.6,16,87.61999999999999,2.29,1.0,High
11,2023-08-19,30.8,76,466,6.1,17,87.44,2.43,0.8666666666666667,High
11,2023-08-20,30.9,61,565,6.4,18,87.61999999999999,2.57,0.36666666666666664,High
11,2023-08-21,30.2,75,602,6.2,19,86.36,2.71,0.8333333333333334,High
11,2023-08-22,30.5,71,602,6.7,20,86.9,2.86,0.7,High
11,2023-08-23,30.8,53,537,6.7,21,87.44,3.0,0.1,Moderate
11,2023-08-24,31.3,76,620,6.6,22,88.34,3.14,0.8666666666666667,High
11,2023-08-25,31.4,75,539,6.5,23,88.52,3.29,0.8333333333333334,High
11,2023-08-26,31.4,79,509,6.3,24,88.52,3.43,0.9666666666666667,High
11,2023-08-27,30.1,76,489,6.3,25,86.18,3.57,0.8666666666666667,High
11,2023-08-28,29.4,52,589,6.1,26,84.91999999999999,3.71,0.06666666666666667,Moderate
11,2023-08-29,28.7,72,695,6.5,27,83.66,3.86,0.7333333333333333,High
11,2023-08-30,29.1,69,421,6.1,28,84.38000000000001,4.0,0.6333333333333333,High
11,2023-08-31,29.2,62,402,6.7,29,84.56,4.14,0.4,High
11,2023-09-01,31.7,55,765,6.5,30,89.06,4.29,0.16666666666666666,Moderate
11,2023-09-02,31.7,67,473,6.7,31,89.06,4.43,0.5666666666666667,High
11,2023-09-03,31.7,54,749,6.3,32,89.06,4.57,0.13333333333333333,Moderate
11,2023-09-04,31.7,76,452,6.3,33,89.06,4.71,0.8666666666666667,High
11,2023-09-05,32.0,63,539,6.6,34,89.6,4.86,0.43333333333333335,High
11,2023-09-06,32.1,56,519,6.7,35,89.78,5.0,0.2,Moderate
11,2023-09-07,31.5,80,424,6.6,36,88.7,5.14,1.0,High
11,2023-09-08,29.8,57,476,6.3,37,85.64,5.29,0.23333333333333334,Moderate
11,2023-09-09,20.1,50,662,6.0,38,68.18,5.43,0.0,Moderate
11,2023-09-10,31.1,67,552,6.5,39,87.98,5.57,0.5666666666666667,High
11,2023-09-11,31.2,52,671,6.4,40,88.16,5.71,0.06666666666666667,Moderate
11,2023-09-12,31.2,66,402,6.6,41,88.16,5.86,0.5333333333333333,High
11,2023-09-13,30.4,60,690,6.3,42,86.72,6.0,0.3333333333333333,Moderate
11,2023-09-14,29.1,55,660,6.3,43,84.38000000000001,6.14,0.16666666666666666,Moderate
11,2023-09-15,30.6,63,692,6.1,44,87.08000000000001,6.29,0.43333333333333335,High
11,2023-09-16,31.5,79,508,6.5,45,88.7,6.43,0.9666666666666667,High
11,2023-09-17,32.1,62,589,6.4,46,89.78,6.57,0.4,High
11,2023-09-18,31.2,75,519,6.3,47,88.16,6.71,0.8333333333333334,High
12,2023-08-03,33.4,77,611,6.2,1,92.11999999999999,0.14,0.9,High
12,2023-08-04,33.5,58,442,6.7,2,92.3,0.29,0.26666666666666666,Moderate
12,2023-08-05,33.4,75,756,6.6,3,92.11999999999999,0.43,0.8333333333333334,High
12,2023-08-06,33.4,60,732,6.1,4,92.11999999999999,0.57,0.3333333333333333,Moderate
12,2023-08-07,33.4,71,640,6.3,5,92.11999999999999,0.71,0.7,High
12,2023-08-08,32.3,71,515,6.6,6,90.14,0.86,0.7,High
12,2023-08-09,32.3,60,435,6.4,7,90.14,1.0,0.3333333333333333,Moderate
12,2023-08-10,22.7,58,517,6.2,8,72.86,1.14,0.26666666666666666,Moderate
12,2023-08-11,31.9,55,602,6.2,9,89.41999999999999,1.29,0.16666666666666666,Moderate
12,2023-08-12,30.2,51,711,6.0,10,86.36,1.43,0.03333333333333333,Moderate
12,2023-08-13,30.1,59,712,6.1,11,86.18,1.57,0.3,Moderate
12,2023-08-14,30.1,64,529,6.8,12,86.18,1.71,0.4666666666666667,High
12,2023-08-15,30.1,53,791,6.8,13,86.18,1.86,0.1,Moderate
12,2023-08-16,29.8,78,710,6.6,14,85.64,2.0,0.9333333333333333,High
12,2023-08-17,29.6,70,497,6.3,15,85.28,2.14,0.6666666666666666,High
12,2023-08-18,30.9,59,585,6.6,16,87.61999999999999,2.29,0.3,Moderate
12,2023-08-19,30.8,62,742,6.7,17,87.44,2.43,0.4,High
12,2023-08-20,30.9,70,628,6.7,18,87.61999999999999,2.57,0.6666666666666666,High
12,2023-08-21,30.2,58,595,6.5,19,86.36,2.71,0.26666666666666666,Moderate
12,2023-08-22,30.5,54,463,6.1,20,86.9,2.86,0.13333333333333333,Moderate
12,2023-08-23,30.8,72,450,6.7,21,87.44,3.0,0.7333333333333333,High
12,2023-08-24,31.3,71,485,6.0,22,88.34,3.14,0.7,High
12,2023-08-25,31.4,73,501,6.2,23,88.52,3.29,0.7666666666666667,High
12,2023-08-26,31.4,72,483,6.6,24,88.52,3.43,0.7333333333333333,High
12,2023-08-27,30.1,73,598,6.5,25,86.18,3.57,0.7666666666666667,High
12,2023-08-28,29.4,63,682,6.5,26,84.91999999999999,3.71,0.43333333333333335,High
12,2023-08-29,28.7,66,577,6.1,27,83.66,3.86,0.5333333333333333,High
12,2023-08-30,29.1,72,497,6.6,28,84.38000000000001,4.0,0.7333333333333333,High
12,2023-08-31,29.2,78,756,6.1,29,84.56,4.14,0.9333333333333333,High
12,2023-09-01,31.7,75,467,6.4,30,89.06,4.29,0.8333333333333334,High
12,2023-09-02,31.7,60,450,6.1,31,89.06,4.43,0.3333333333333333,Moderate
12,2023-09-03,31.7,74,591,6.2,32,89.06,4.57,0.8,High
12,2023-09-04,31.7,73,693,6.5,33,89.06,4.71,0.7666666666666667,High
12,2023-09-05,32.0,75,467,6.7,34,89.6,4.86,0.8333333333333334,High
12,2023-09-06,32.1,55,537,6.0,35,89.78,5.0,0.16666666666666666,Moderate
12,2023-09-07,31.5,69,630,6.4,36,88.7,5.14,0.6333333333333333,High
12,2023-09-08,29.8,58,612,6.8,37,85.64,5.29,0.26666666666666666,Moderate
12,2023-09-09,20.1,58,752,6.2,38,68.18,5.43,0.26666666666666666,Moderate
12,2023-09-10,31.1,73,435,6.3,39,87.98,5.57,0.7666666666666667,High
12,2023-09-11,31.2,60,616,6.5,40,88.16,5.71,0.3333333333333333,Moderate
12,2023-09-12,31.2,64,438,6.0,41,88.16,5.86,0.4666666666666667,High
12,2023-09-13,30.4,56,507,6.4,42,86.72,6.0,0.2,Moderate
12,2023-09-14,29.1,51,423,6.5,43,84.38000000000001,6.14,0.03333333333333333,Moderate
12,2023-09-15,30.6,71,538,6.4,44,87.08000000000001,6.29,0.7,High
12,2023-09-16,31.5,72,735,6.0,45,88.7,6.43,0.7333333333333333,High
13,2023-08-03,33.4,59,544,6.8,1,92.11999999999999,0.14,0.3,Moderate
13,2023-08-04,33.5,52,452,6.2,2,92.3,0.29,0.06666666666666667,Moderate
13,2023-08-05,33.4,71,789,6.2,3,92.11999999999999,0.43,0.7,High
13,2023-08-06,33.4,63,583,6.5,4,92.11999999999999,0.57,0.43333333333333335,High
13,2023-08-07,33.4,77,657,6.5,5,92.11999999999999,0.71,0.9,High
13,2023-08-08,32.3,67,435,6.3,6,90.14,0.86,0.5666666666666667,High
13,2023-08-09,32.3,72,459,6.1,7,90.14,1.0,0.7333333333333333,High
13,2023-08-10,22.7,54,663,6.6,8,72.86,1.14,0.13333333333333333,Moderate
13,2023-08-11,31.9,73,415,6.3,9,89.41999999999999,1.29,0.7666666666666667,High
13,2023-08-12,30.2,73,546,6.8,10,86.36,1.43,0.7666666666666667,High
13,2023-08-13,30.1,77,696,6.1,11,86.18,1.57,0.9,High
13,2023-08-14,30.1,56,656,6.6,12,86.18,1.71,0.2,Moderate
13,2023-08-15,30.1,73,476,6.3,13,86.18,1.86,0.7666666666666667,High
13,2023-08-16,29.8,75,739,6.7,14,85.64,2.0,0.8333333333333334,High
13,2023-08-17,29.6,71,772,6.3,15,85.28,2.14,0.7,High
13,2023-08-18,30.9,51,692,6.7,16,87.61999999999999,2.29,0.03333333333333333,Moderate
13,2023-08-19,30.8,52,565,6.3,17,87.44,2.43,0.06666666666666667,Moderate
13,2023-08-20,30.9,65,463,6.4,18,87.61999999999999,2.57,0.5,High
13,2023-08-21,30.2,63,458,6.2,19,86.36,2.71,0.43333333333333335,High
13,2023-08-22,30.5,66,693,6.2,20,86.9,2.86,0.5333333333333333,High
13,2023-08-23,30.8,68,667,6.5,21,87.44,3.0,0.6,High
13,2023-08-24,31.3,55,490,6.8,22,88.34,3.14,0.16666666666666666,Moderate
13,2023-08-25,31.4,52,486,6.7,23,88.52,3.29,0.06666666666666667,Moderate
13,2023-08-26,31.4,73,626,6.5,24,88.52,3.43,0.7666666666666667,High
13,2023-08-27,30.1,53,740,6.7,25,86.18,3.57,0.1,Moderate
13,2023-08-28,29.4,60,539,6.1,26,84.91999999999999,3.71,0.3333333333333333,Moderate
13,2023-08-29,28.7,57,475,6.5,27,83.66,3.86,0.23333333333333334,Moderate
13,2023-08-30,29.1,75,719,6.4,28,84.38000000000001,4.0,0.8333333333333334,High
13,2023-08-31,29.2,59,492,6.7,29,84.56,4.14,0.3,Moderate
13,2023-09-01,31.7,77,425,6.8,30,89.06,4.29,0.9,High
13,2023-09-02,31.7,77,626,6.2,31,89.06,4.43,0.9,High
13,2023-09-03,31.7,56,509,6.5,32,89.06,4.57,0.2,Moderate
13,2023-09-04,31.7,69,518,6.0,33,89.06,4.71,0.6333333333333333,High
13,2023-09-05,32.0,71,744,6.2,34,89.6,4.86,0.7,High
13,2023-09-06,32.1,64,416,6.6,35,89.78,5.0,0.4666666666666667,High
13,2023-09-07,31.5,52,724,6.8,36,88.7,5.14,0.06666666666666667,Moderate
13,2023-09-08,29.8,62,423,6.8,37,85.64,5.29,0.4,High
13,2023-09-09,20.1,78,419,6.4,38,68.18,5.43,0.9333333333333333,High
13,2023-09-10,31.1,50,653,6.6,39,87.98,5.57,0.0,Moderate
13,2023-09-11,31.2,71,589,6.7,40,88.16,5.71,0.7,High
13,2023-09-12,31.2,51,724,6.3,41,88.16,5.86,0.03333333333333333,Moderate
13,2023-09-13,30.4,65,415,6.1,42,86.72,6.0,0.5,High
13,2023-09-14,29.1,66,609,6.2,43,84.38000000000001,6.14,0.5333333333333333,High
13,2023-09-15,30.6,57,475,6.1,44,87.08000000000001,6.29,0.23333333333333334,Moderate
13,2023-09-16,31.5,69,732,6.5,45,88.7,6.43,0.6333333333333333,High
14,2023-08-03,33.4,56,535,6.2,1,92.11999999999999,0.14,0.2,Moderate
14,2023-08-04,33.5,76,664,6.0,2,92.3,0.29,0.8666666666666667,High
14,2023-08-05,33.4,59,498,6.3,3,92.11999999999999,0.43,0.3,Moderate
14,2023-08-06,33.4,63,511,6.6,4,92.11999999999999,0.57,0.43333333333333335,High
14,2023-08-07,33.4,53,589,6.3,5,92.11999999999999,0.71,0.1,Moderate
14,2023-08-08,32.3,51,574,6.7,6,90.14,0.86,0.03333333333333333,Moderate
14,2023-08-09,32.3,61,522,6.3,7,90.14,1.0,0.36666666666666664,High
14,2023-08-10,22.7,68,714,6.6,8,72.86,1.14,0.6,High
14,2023-08-11,31.9,76,630,6.7,9,89.41999999999999,1.29,0.8666666666666667,High
14,2023-08-12,30.2,78,514,6.7,10,86.36,1.43,0.9333333333333333,High
14,2023-08-13,30.1,75,602,6.0,11,86.18,1.57,0.8333333333333334,High
14,2023-08-14,30.1,75,769,6.5,12,86.18,1.71,0.8333333333333334,High
14,2023-08-15,30.1,69,501,6.1,13,86.18,1.86,0.6333333333333333,High
14,2023-08-16,29.8,52,798,6.6,14,85.64,2.0,0.06666666666666667,Moderate
14,2023-08-17,29.6,80,455,6.3,15,85.28,2.14,1.0,High
14,2023-08-18,30.9,57,719,6.1,16,87.61999999999999,2.29,0.23333333333333334,Moderate
14,2023-08-19,30.8,65,453,6.4,17,87.44,2.43,0.5,High
14,2023-08-20,30.9,63,652,6.6,18,87.61999999999999,2.57,0.43333333333333335,High
14,2023-08-21,30.2,66,409,6.4,19,86.36,2.71,0.5333333333333333,High
14,2023-08-22,30.5,56,651,6.5,20,86.9,2.86,0.2,Moderate
14,2023-08-23,30.8,55,466,6.0,21,87.44,3.0,0.16666666666666666,Moderate
14,2023-08-24,31.3,66,498,6.2,22,88.34,3.14,0.5333333333333333,High
14,2023-08-25,31.4,65,645,6.3,23,88.52,3.29,0.5,High
14,2023-08-26,31.4,58,637,6.2,24,88.52,3.43,0.26666666666666666,Moderate
14,2023-08-27,30.1,55,743,6.4,25,86.18,3.57,0.16666666666666666,Moderate
14,2023-08-28,29.4,65,573,6.2,26,84.91999999999999,3.71,0.5,High
14,2023-08-29,28.7,66,522,6.5,27,83.66,3.86,0.5333333333333333,High
14,2023-08-30,29.1,77,413,6.4,28,84.38000000000001,4.0,0.9,High
14,2023-08-31,29.2,73,505,6.0,29,84.56,4.14,0.7666666666666667,High
14,2023-09-01,31.7,54,448,6.5,30,89.06,4.29,0.13333333333333333,Moderate
14,2023-09-02,31.7,51,472,6.4,31,89.06,4.43,0.03333333333333333,Moderate
14,2023-09-03,31.7,63,710,6.3,32,89.06,4.57,0.43333333333333335,High
14,2023-09-04,31.7,67,698,6.4,33,89.06,4.71,0.5666666666666667,High
14,2023-09-05,32.0,75,683,6.7,34,89.6,4.86,0.8333333333333334,High
14,2023-09-06,32.1,66,434,6.3,35,89.78,5.0,0.5333333333333333,High
14,2023-09-07,31.5,57,642,6.4,36,88.7,5.14,0.23333333333333334,Moderate
14,2023-09-08,29.8,56,550,6.4,37,85.64,5.29,0.2,Moderate
14,2023-09-09,20.1,64,590,6.4,38,68.18,5.43,0.4666666666666667,High
14,2023-09-10,31.1,69,536,6.0,39,87.98,5.57,0.6333333333333333,High
14,2023-09-11,31.2,73,465,6.4,40,88.16,5.71,0.7666666666666667,High
14,2023-09-12,31.2,53,795,6.4,41,88.16,5.86,0.1,Moderate
14,2023-09-13,30.4,76,449,6.3,42,86.72,6.0,0.8666666666666667,High
14,2023-09-14,29.1,61,764,6.4,43,84.38000000000001,6.14,0.36666666666666664,High
14,2023-09-15,30.6,57,645,6.1,44,87.08000000000001,6.29,0.23333333333333334,Moderate
14,2023-09-16,31.5,75,663,6.5,45,88.7,6.43,0.8333333333333334,High
15,2023-08-03,33.4,61,555,6.1,1,92.11999999999999,0.14,0.36666666666666664,High
15,2023-08-04,33.5,57,584,6.3,2,92.3,0.29,0.23333333333333334,Moderate
15,2023-08-05,33.4,56,590,6.7,3,92.11999999999999,0.43,0.2,Moderate
15,2023-08-06,33.4,63,782,6.7,4,92.11999999999999,0.57,0.43333333333333335,High
15,2023-08-07,33.4,73,767,6.4,5,92.11999999999999,0.71,0.7666666666666667,High
15,2023-08-08,32.3,61,459,6.0,6,90.14,0.86,0.36666666666666664,High
15,2023-08-09,32.3,71,741,6.2,7,90.14,1.0,0.7,High
15,2023-08-10,22.7,58,724,6.5,8,72.86,1.14,0.26666666666666666,Moderate
15,2023-08-11,31.9,79,779,6.5,9,89.41999999999999,1.29,0.9666666666666667,High
15,2023-08-12,30.2,54,743,6.1,10,86.36,1.43,0.13333333333333333,Moderate
15,2023-08-13,30.1,77,509,6.0,11,86.18,1.57,0.9,High
15,2023-08-14,30.1,55,770,6.1,12,86.18,1.71,0.16666666666666666,Moderate
15,2023-08-15,30.1,57,490,6.5,13,86.18,1.86,0.23333333333333334,Moderate
15,2023-08-16,29.8,58,409,6.3,14,85.64,2.0,0.26666666666666666,Moderate
